,id,semester,sat_math,rec_eof_location,math_readiness_ind,final_grade,concentration,program,housing,saradap_majr_code_conc_1,col_state,fafsa_ind,gender,overall_gpa,hs_county,act_composite,hs_city,major,spraddr_stat_code,sarappd_apdc_date,major_desc,age,dchs_ind,spraddr_cnty_code,hs_state,rec_test_plan,pckg_group_ind,saradap_admt_code,housing_interest,saradap_styp_code_2,attendance_status,hous_dep_paid,rec_completed_date,hs_name,sat_total,sarappd_apdc_code,sat_erbw,rec_country_of_orig,col_desc,ethnicity,first_gen_ind
1769,130929,fall,480.0,,N,B+,COND,EXSC-BS,Y,COND,,Y,f,3.75,Middlesex,,MATAWAN,EXSC,NJ,2022-04-06,Exercise Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-28,OLD BRIDGE HS,960,IE,480.0,,,Caucasian or White,FGNN: Graduated from college: Bachelors degree
1770,130929,fall,480.0,,N,A,COND,EXSC-BS,Y,COND,,Y,f,3.75,Middlesex,,MATAWAN,EXSC,NJ,2022-04-06,Exercise Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-28,OLD BRIDGE HS,960,IE,480.0,,,Caucasian or White,FGNN: Graduated from college: Bachelors degree
1771,130929,fall,480.0,,N,X,COND,EXSC-BS,Y,COND,,Y,f,3.75,Middlesex,,MATAWAN,EXSC,NJ,2022-04-06,Exercise Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-28,OLD BRIDGE HS,960,IE,480.0,,,Caucasian or White,FGNN: Graduated from college: Bachelors degree
1772,130927,fall,400.0,Main Campus - Verified,N,B,COND,HLTH-BS,Y,COND,,Y,f,3.65,Monmouth,,FARMINGDALE,HLSC,NJ,2022-03-04,Health Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2021-10-28,HOWELL HIGH SCHOOL,850,IE,450.0,,,Hispanic or Latino,
1773,130927,fall,400.0,Main Campus - Verified,N,A-,COND,HLTH-BS,Y,COND,,Y,f,3.65,Monmouth,,FARMINGDALE,HLSC,NJ,2022-03-04,Health Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2021-10-28,HOWELL HIGH SCHOOL,850,IE,450.0,,,Hispanic or Latino,
1774,130927,fall,400.0,Main Campus - Verified,N,A,COND,HLTH-BS,Y,COND,,Y,f,3.65,Monmouth,,FARMINGDALE,HLSC,NJ,2022-03-04,Health Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2021-10-28,HOWELL HIGH SCHOOL,850,IE,450.0,,,Hispanic or Latino,
1775,130927,fall,400.0,Main Campus - Verified,N,A-,COND,HLTH-BS,Y,COND,,Y,f,3.65,Monmouth,,FARMINGDALE,HLSC,NJ,2022-03-04,Health Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2021-10-28,HOWELL HIGH SCHOOL,850,IE,450.0,,,Hispanic or Latino,
1776,130927,fall,400.0,Main Campus - Verified,N,X,COND,HLTH-BS,Y,COND,,Y,f,3.65,Monmouth,,FARMINGDALE,HLSC,NJ,2022-03-04,Health Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2021-10-28,HOWELL HIGH SCHOOL,850,IE,450.0,,,Hispanic or Latino,
1777,130926,fall,520.0,,Y,C+,GENE,PHYS-BS,Y,COND,,Y,f,1.93,Burlington,,MARLTON,PHYS,NJ,2022-01-19,Applied Physics,18,,5,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-28,CHEROKEE HIGH SCHOOL,1100,IE,580.0,,,More Than 1 Race,
1778,130926,fall,520.0,,Y,P,GENE,PHYS-BS,Y,COND,,Y,f,1.93,Burlington,,MARLTON,PHYS,NJ,2022-01-19,Applied Physics,18,,5,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-28,CHEROKEE HIGH SCHOOL,1100,IE,580.0,,,More Than 1 Race,
1779,130926,fall,520.0,,Y,D-,GENE,PHYS-BS,Y,COND,,Y,f,1.93,Burlington,,MARLTON,PHYS,NJ,2022-01-19,Applied Physics,18,,5,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-28,CHEROKEE HIGH SCHOOL,1100,IE,580.0,,,More Than 1 Race,
1780,130926,fall,520.0,,Y,C,GENE,PHYS-BS,Y,COND,,Y,f,1.93,Burlington,,MARLTON,PHYS,NJ,2022-01-19,Applied Physics,18,,5,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-28,CHEROKEE HIGH SCHOOL,1100,IE,580.0,,,More Than 1 Race,
1781,130926,fall,520.0,,Y,B-,GENE,PHYS-BS,Y,COND,,Y,f,1.93,Burlington,,MARLTON,PHYS,NJ,2022-01-19,Applied Physics,18,,5,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-28,CHEROKEE HIGH SCHOOL,1100,IE,580.0,,,More Than 1 Race,
1782,130918,fall,410.0,,N,A,COND,HLTH-BS,Y,COND,,Y,f,3.5,Bergen,,NEW MILFORD,HLSC,NJ,2022-02-20,Health Science,18,,3,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-27,NEW MILFORD HIGH SCHOOL,820,IE,410.0,,,Caucasian or White,
1783,130918,fall,410.0,,N,B+,COND,HLTH-BS,Y,COND,,Y,f,3.5,Bergen,,NEW MILFORD,HLSC,NJ,2022-02-20,Health Science,18,,3,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-27,NEW MILFORD HIGH SCHOOL,820,IE,410.0,,,Caucasian or White,
1784,130918,fall,410.0,,N,A-,COND,HLTH-BS,Y,COND,,Y,f,3.5,Bergen,,NEW MILFORD,HLSC,NJ,2022-02-20,Health Science,18,,3,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-27,NEW MILFORD HIGH SCHOOL,820,IE,410.0,,,Caucasian or White,
1785,130918,fall,410.0,,N,B,COND,HLTH-BS,Y,COND,,Y,f,3.5,Bergen,,NEW MILFORD,HLSC,NJ,2022-02-20,Health Science,18,,3,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-27,NEW MILFORD HIGH SCHOOL,820,IE,410.0,,,Caucasian or White,
1786,130918,fall,410.0,,N,X,COND,HLTH-BS,Y,COND,,Y,f,3.5,Bergen,,NEW MILFORD,HLSC,NJ,2022-02-20,Health Science,18,,3,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-27,NEW MILFORD HIGH SCHOOL,820,IE,410.0,,,Caucasian or White,
1787,130889,fall,550.0,,Y,B,GENE,BIOL-BS,Y,COND,,Y,m,3.75,Burlington,,MEDFORD,BIOL,NJ,2022-02-27,Biology,18,,5,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-26,LENAPE HIGH SCHOOL,1230,IE,680.0,,,Caucasian or White,FGNN: Graduate school
1788,130889,fall,550.0,,Y,A,GENE,BIOL-BS,Y,COND,,Y,m,3.75,Burlington,,MEDFORD,BIOL,NJ,2022-02-27,Biology,18,,5,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-26,LENAPE HIGH SCHOOL,1230,IE,680.0,,,Caucasian or White,FGNN: Graduate school
1789,130889,fall,550.0,,Y,A,GENE,BIOL-BS,Y,COND,,Y,m,3.75,Burlington,,MEDFORD,BIOL,NJ,2022-02-27,Biology,18,,5,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-26,LENAPE HIGH SCHOOL,1230,IE,680.0,,,Caucasian or White,FGNN: Graduate school
1790,130889,fall,550.0,,Y,A,GENE,BIOL-BS,Y,COND,,Y,m,3.75,Burlington,,MEDFORD,BIOL,NJ,2022-02-27,Biology,18,,5,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-26,LENAPE HIGH SCHOOL,1230,IE,680.0,,,Caucasian or White,FGNN: Graduate school
1791,130880,fall,450.0,,N,F,COND,MARS-BA,,COND,,Y,f,0.0,Atlantic,,GALLOWAY,MARS,NJ,2021-11-07,Marine Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2021-10-26,ABSEGAMI HIGH SCHOOL,990,IE,540.0,,,Caucasian or White,
1792,130880,fall,450.0,,N,F,COND,MARS-BA,,COND,,Y,f,0.0,Atlantic,,GALLOWAY,MARS,NJ,2021-11-07,Marine Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2021-10-26,ABSEGAMI HIGH SCHOOL,990,IE,540.0,,,Caucasian or White,
1793,130880,fall,450.0,,N,F,COND,MARS-BA,,COND,,Y,f,0.0,Atlantic,,GALLOWAY,MARS,NJ,2021-11-07,Marine Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2021-10-26,ABSEGAMI HIGH SCHOOL,990,IE,540.0,,,Caucasian or White,
1794,130880,fall,450.0,,N,F,COND,MARS-BA,,COND,,Y,f,0.0,Atlantic,,GALLOWAY,MARS,NJ,2021-11-07,Marine Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2021-10-26,ABSEGAMI HIGH SCHOOL,990,IE,540.0,,,Caucasian or White,
1795,130879,fall,680.0,,Y,F,GENE,HLTH-BS,,COND,,Y,f,0.0,Atlantic,,GALLOWAY,HLSC,NJ,2021-11-20,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,ft,,2021-10-26,ABSEGAMI HIGH SCHOOL,1350,IE,670.0,,,Black or African American,FGNN: Graduated from college: Bachelors degree
1796,130879,fall,680.0,,Y,F,GENE,HLTH-BS,,COND,,Y,f,0.0,Atlantic,,GALLOWAY,HLSC,NJ,2021-11-20,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,ft,,2021-10-26,ABSEGAMI HIGH SCHOOL,1350,IE,670.0,,,Black or African American,FGNN: Graduated from college: Bachelors degree
1797,130879,fall,680.0,,Y,F,GENE,HLTH-BS,,COND,,Y,f,0.0,Atlantic,,GALLOWAY,HLSC,NJ,2021-11-20,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,ft,,2021-10-26,ABSEGAMI HIGH SCHOOL,1350,IE,670.0,,,Black or African American,FGNN: Graduated from college: Bachelors degree
1798,130879,fall,680.0,,Y,F,GENE,HLTH-BS,,COND,,Y,f,0.0,Atlantic,,GALLOWAY,HLSC,NJ,2021-11-20,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,ft,,2021-10-26,ABSEGAMI HIGH SCHOOL,1350,IE,670.0,,,Black or African American,FGNN: Graduated from college: Bachelors degree
1799,130879,fall,680.0,,Y,F,GENE,HLTH-BS,,COND,,Y,f,0.0,Atlantic,,GALLOWAY,HLSC,NJ,2021-11-20,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,ft,,2021-10-26,ABSEGAMI HIGH SCHOOL,1350,IE,670.0,,,Black or African American,FGNN: Graduated from college: Bachelors degree
1800,130856,fall,,,N,A,COND,BIOL-BS,Y,COND,,Y,f,3.0,Burlington,16.0,COLUMBUS,BIOL,NJ,2021-11-07,Biology,19,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-21,NORTHERN BURLINGTON CO HIGH,0,IE,,,,Caucasian or White,
1801,130856,fall,,,N,C,COND,BIOL-BS,Y,COND,,Y,f,3.0,Burlington,16.0,COLUMBUS,BIOL,NJ,2021-11-07,Biology,19,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-21,NORTHERN BURLINGTON CO HIGH,0,IE,,,,Caucasian or White,
1802,130856,fall,,,N,D,COND,BIOL-BS,Y,COND,,Y,f,3.0,Burlington,16.0,COLUMBUS,BIOL,NJ,2021-11-07,Biology,19,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-21,NORTHERN BURLINGTON CO HIGH,0,IE,,,,Caucasian or White,
1803,130856,fall,,,N,A,COND,BIOL-BS,Y,COND,,Y,f,3.0,Burlington,16.0,COLUMBUS,BIOL,NJ,2021-11-07,Biology,19,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-21,NORTHERN BURLINGTON CO HIGH,0,IE,,,,Caucasian or White,
1804,130856,fall,,,N,X,COND,BIOL-BS,Y,COND,,Y,f,3.0,Burlington,16.0,COLUMBUS,BIOL,NJ,2021-11-07,Biology,19,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-21,NORTHERN BURLINGTON CO HIGH,0,IE,,,,Caucasian or White,
1805,130855,fall,,Main Campus - Verified,N,C,COND,HLTH-BS,,COND,,Y,f,3.21,Atlantic,,HAMMONTON,HLSC,NJ,2022-02-25,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2021-10-21,HAMMONTON HS,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
1806,130855,fall,,Main Campus - Verified,N,A,COND,HLTH-BS,,COND,,Y,f,3.21,Atlantic,,HAMMONTON,HLSC,NJ,2022-02-25,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2021-10-21,HAMMONTON HS,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
1807,130855,fall,,Main Campus - Verified,N,A-,COND,HLTH-BS,,COND,,Y,f,3.21,Atlantic,,HAMMONTON,HLSC,NJ,2022-02-25,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2021-10-21,HAMMONTON HS,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
1808,130855,fall,,Main Campus - Verified,N,B,COND,HLTH-BS,,COND,,Y,f,3.21,Atlantic,,HAMMONTON,HLSC,NJ,2022-02-25,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2021-10-21,HAMMONTON HS,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
1809,130853,fall,,,Y,B+,GENE,HLTH-BS,Y,COND,,Y,f,3.67,Atlantic,,LINWOOD,HLSC,NJ,2021-11-05,Health Science,18,Y,1,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-21,MAINLAND REGIONAL HIGH SCHOOL,0,IE,,,,Hispanic or Latino,FGNN: Graduated from college: Bachelors degree
1810,130853,fall,,,Y,A,GENE,HLTH-BS,Y,COND,,Y,f,3.67,Atlantic,,LINWOOD,HLSC,NJ,2021-11-05,Health Science,18,Y,1,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-21,MAINLAND REGIONAL HIGH SCHOOL,0,IE,,,,Hispanic or Latino,FGNN: Graduated from college: Bachelors degree
1811,130853,fall,,,Y,A,GENE,HLTH-BS,Y,COND,,Y,f,3.67,Atlantic,,LINWOOD,HLSC,NJ,2021-11-05,Health Science,18,Y,1,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-21,MAINLAND REGIONAL HIGH SCHOOL,0,IE,,,,Hispanic or Latino,FGNN: Graduated from college: Bachelors degree
1812,130853,fall,,,Y,A-,GENE,HLTH-BS,Y,COND,,Y,f,3.67,Atlantic,,LINWOOD,HLSC,NJ,2021-11-05,Health Science,18,Y,1,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-21,MAINLAND REGIONAL HIGH SCHOOL,0,IE,,,,Hispanic or Latino,FGNN: Graduated from college: Bachelors degree
1813,130848,fall,,,Y,D,GENE,CSCI,,COND,,Y,m,2.6,Atlantic,,LINWOOD,CSCI,NJ,2022-05-31,Computer Science,18,Y,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-13,MAINLAND REGIONAL HIGH SCHOOL,0,IE,,,,Asian,
1814,130848,fall,,,Y,W,GENE,CSCI,,COND,,Y,m,2.6,Atlantic,,LINWOOD,CSCI,NJ,2022-05-31,Computer Science,18,Y,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-13,MAINLAND REGIONAL HIGH SCHOOL,0,IE,,,,Asian,
1815,130848,fall,,,Y,B-,GENE,CSCI,,COND,,Y,m,2.6,Atlantic,,LINWOOD,CSCI,NJ,2022-05-31,Computer Science,18,Y,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-13,MAINLAND REGIONAL HIGH SCHOOL,0,IE,,,,Asian,
1816,130848,fall,,,Y,A-,GENE,CSCI,,COND,,Y,m,2.6,Atlantic,,LINWOOD,CSCI,NJ,2022-05-31,Computer Science,18,Y,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-13,MAINLAND REGIONAL HIGH SCHOOL,0,IE,,,,Asian,
1817,130845,fall,,,Y,A,GENE,CSCI,Y,COND,,Y,m,3.93,Sussex,,HAMBURG,CSCI,NJ,2022-04-23,Computer Science,19,,37,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-21,WALLKILL VALLEY REGIONAL HIGH,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
1818,130845,fall,,,Y,A-,GENE,CSCI,Y,COND,,Y,m,3.93,Sussex,,HAMBURG,CSCI,NJ,2022-04-23,Computer Science,19,,37,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-21,WALLKILL VALLEY REGIONAL HIGH,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
1819,130845,fall,,,Y,A,GENE,CSCI,Y,COND,,Y,m,3.93,Sussex,,HAMBURG,CSCI,NJ,2022-04-23,Computer Science,19,,37,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-21,WALLKILL VALLEY REGIONAL HIGH,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
1820,130845,fall,,,Y,A,GENE,CSCI,Y,COND,,Y,m,3.93,Sussex,,HAMBURG,CSCI,NJ,2022-04-23,Computer Science,19,,37,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-21,WALLKILL VALLEY REGIONAL HIGH,0,IE,,,,Caucasian or White,FGNY: Some trade school or community college
1821,130833,fall,,,N,A,COND,EXSC-BS,Y,COND,,Y,m,3.86,Monmouth,,HAZLET,EXSC,NJ,2021-10-23,Exercise Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-20,RARITAN HIGH SCHOOL,0,IE,,,,Caucasian or White,
1822,130833,fall,,,N,A,COND,EXSC-BS,Y,COND,,Y,m,3.86,Monmouth,,HAZLET,EXSC,NJ,2021-10-23,Exercise Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-20,RARITAN HIGH SCHOOL,0,IE,,,,Caucasian or White,
1823,130833,fall,,,N,B+,COND,EXSC-BS,Y,COND,,Y,m,3.86,Monmouth,,HAZLET,EXSC,NJ,2021-10-23,Exercise Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-20,RARITAN HIGH SCHOOL,0,IE,,,,Caucasian or White,
1824,130833,fall,,,N,A,COND,EXSC-BS,Y,COND,,Y,m,3.86,Monmouth,,HAZLET,EXSC,NJ,2021-10-23,Exercise Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-20,RARITAN HIGH SCHOOL,0,IE,,,,Caucasian or White,
1825,130833,fall,,,N,X,COND,EXSC-BS,Y,COND,,Y,m,3.86,Monmouth,,HAZLET,EXSC,NJ,2021-10-23,Exercise Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-20,RARITAN HIGH SCHOOL,0,IE,,,,Caucasian or White,
1826,130829,fall,,,Y,I,CMDS,HLTH-BS,Y,COND,,Y,f,3.23,Ocean,,POINT PLEASANT BEACH,HLSC,NJ,2021-11-20,Health Science,18,,29,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-19,POINT PLEASANT BOROUGH HS,0,IE,,,,Caucasian or White,
1827,130829,fall,,,Y,C,CMDS,HLTH-BS,Y,COND,,Y,f,3.23,Ocean,,POINT PLEASANT BEACH,HLSC,NJ,2021-11-20,Health Science,18,,29,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-19,POINT PLEASANT BOROUGH HS,0,IE,,,,Caucasian or White,
1828,130829,fall,,,Y,A,CMDS,HLTH-BS,Y,COND,,Y,f,3.23,Ocean,,POINT PLEASANT BEACH,HLSC,NJ,2021-11-20,Health Science,18,,29,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-19,POINT PLEASANT BOROUGH HS,0,IE,,,,Caucasian or White,
1829,130829,fall,,,Y,A-,CMDS,HLTH-BS,Y,COND,,Y,f,3.23,Ocean,,POINT PLEASANT BEACH,HLSC,NJ,2021-11-20,Health Science,18,,29,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-19,POINT PLEASANT BOROUGH HS,0,IE,,,,Caucasian or White,
1830,130826,fall,,,Y,W,FIN,BUSN-BS,,COND,,Y,m,2.33,Atlantic,,RICHLAND,ENSC,NJ,2022-02-27,Business Studies,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,HO,F,ft,,2021-10-19,ST AUGUSTINE PREP SCH,0,IE,,,,Caucasian or White,FGNN: Graduated from college: Bachelors degree
1831,130826,fall,,,Y,C+,FIN,BUSN-BS,,COND,,Y,m,2.33,Atlantic,,RICHLAND,ENSC,NJ,2022-02-27,Business Studies,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,HO,F,ft,,2021-10-19,ST AUGUSTINE PREP SCH,0,IE,,,,Caucasian or White,FGNN: Graduated from college: Bachelors degree
1832,130826,fall,,,Y,C-,FIN,BUSN-BS,,COND,,Y,m,2.33,Atlantic,,RICHLAND,ENSC,NJ,2022-02-27,Business Studies,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,HO,F,ft,,2021-10-19,ST AUGUSTINE PREP SCH,0,IE,,,,Caucasian or White,FGNN: Graduated from college: Bachelors degree
1833,130826,fall,,,Y,B,FIN,BUSN-BS,,COND,,Y,m,2.33,Atlantic,,RICHLAND,ENSC,NJ,2022-02-27,Business Studies,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,HO,F,ft,,2021-10-19,ST AUGUSTINE PREP SCH,0,IE,,,,Caucasian or White,FGNN: Graduated from college: Bachelors degree
1834,130823,fall,470.0,,Y,A-,GENE,HLTH-BS,Y,COND,,Y,f,3.28,Monmouth,,HAZLET,HLSC,NJ,2022-02-06,Health Science,17,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-18,RARITAN HIGH SCHOOL,940,IE,470.0,,,Caucasian or White,
1835,130823,fall,470.0,,Y,B-,GENE,HLTH-BS,Y,COND,,Y,f,3.28,Monmouth,,HAZLET,HLSC,NJ,2022-02-06,Health Science,17,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-18,RARITAN HIGH SCHOOL,940,IE,470.0,,,Caucasian or White,
1836,130823,fall,470.0,,Y,B+,GENE,HLTH-BS,Y,COND,,Y,f,3.28,Monmouth,,HAZLET,HLSC,NJ,2022-02-06,Health Science,17,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-18,RARITAN HIGH SCHOOL,940,IE,470.0,,,Caucasian or White,
1837,130823,fall,470.0,,Y,A,GENE,HLTH-BS,Y,COND,,Y,f,3.28,Monmouth,,HAZLET,HLSC,NJ,2022-02-06,Health Science,17,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-18,RARITAN HIGH SCHOOL,940,IE,470.0,,,Caucasian or White,
1838,130823,fall,470.0,,Y,B,GENE,HLTH-BS,Y,COND,,Y,f,3.28,Monmouth,,HAZLET,HLSC,NJ,2022-02-06,Health Science,17,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-18,RARITAN HIGH SCHOOL,940,IE,470.0,,,Caucasian or White,
1839,130817,fall,460.0,,Y,A-,GENE,HLTH-BS,Y,COND,,Y,f,3.58,Camden,,RUNNEMEDE,HLSC,NJ,2021-11-14,Health Science,18,,7,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-15,TRITON REGIONAL HIGH SCHOOL,910,IE,450.0,,,Caucasian or White,FGNY: High School diploma or GED
1840,130817,fall,460.0,,Y,B+,GENE,HLTH-BS,Y,COND,,Y,f,3.58,Camden,,RUNNEMEDE,HLSC,NJ,2021-11-14,Health Science,18,,7,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-15,TRITON REGIONAL HIGH SCHOOL,910,IE,450.0,,,Caucasian or White,FGNY: High School diploma or GED
1841,130817,fall,460.0,,Y,A,GENE,HLTH-BS,Y,COND,,Y,f,3.58,Camden,,RUNNEMEDE,HLSC,NJ,2021-11-14,Health Science,18,,7,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-15,TRITON REGIONAL HIGH SCHOOL,910,IE,450.0,,,Caucasian or White,FGNY: High School diploma or GED
1842,130817,fall,460.0,,Y,B+,GENE,HLTH-BS,Y,COND,,Y,f,3.58,Camden,,RUNNEMEDE,HLSC,NJ,2021-11-14,Health Science,18,,7,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2021-10-15,TRITON REGIONAL HIGH SCHOOL,910,IE,450.0,,,Caucasian or White,FGNY: High School diploma or GED
1843,130813,fall,390.0,,Y,B,GENE,CSCI,,COND,,Y,m,2.77,Ocean,,LANOKA HARBOR,CSCI,NJ,2022-04-20,Computer Science,18,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-15,LACEY TOWNSHIP HIGH SCHOOL,750,IE,360.0,,,Caucasian or White,FGNY: Some college
1844,130813,fall,390.0,,Y,C,GENE,CSCI,,COND,,Y,m,2.77,Ocean,,LANOKA HARBOR,CSCI,NJ,2022-04-20,Computer Science,18,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-15,LACEY TOWNSHIP HIGH SCHOOL,750,IE,360.0,,,Caucasian or White,FGNY: Some college
1845,130813,fall,390.0,,Y,B+,GENE,CSCI,,COND,,Y,m,2.77,Ocean,,LANOKA HARBOR,CSCI,NJ,2022-04-20,Computer Science,18,,29,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-15,LACEY TOWNSHIP HIGH SCHOOL,750,IE,360.0,,,Caucasian or White,FGNY: Some college
1846,130807,fall,510.0,,Y,A,GENE,EXSC-BS,Y,COND,,Y,f,3.6,Essex,,WEST CALDWELL,HLSC,NJ,2022-02-10,Exercise Science,18,,13,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-10-15,JAMES CALDWELL HIGH SCHOOL,1110,IE,600.0,,,Caucasian or White,FGNN: Graduated from college: Bachelors degree
